job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details,salary_available,avg_salary,city,skills_list
Tableau Developer - Business Intelligence (3-5 yrs),D Square Consulting Service,3-5 Yrs,3.0,5.0,Not Disclosed,0.0,0.0,"Mumbai, Pune",4.0,hirist,1.0,1.0,"Tableau, Qlikview, Power BI",No,0.0,Mumbai,"['Tableau', 'Qlikview', 'Power Bi']"
Tableau Developer - Business Intelligence (3-5 yrs),D Square Consulting Service,3-5 Yrs,3.0,5.0,Not Disclosed,0.0,0.0,"Mumbai, Pune",4.0,hirist,1.0,1.0,"Tableau, Qlikview, Power BI",No,0.0,Mumbai,"['Tableau', 'Qlikview', 'Power Bi']"
Data Analyst || Data Scientist,Allegis Global Solutions (india),4-9 Yrs,4.0,9.0,₹ 0.9 - 44L/yr (AmbitionBox estimate),90000.0,4400000.0,"Bangalore / Bengaluru, Hyderabad / Secunderabad, Kolkata",4.0,Naukri,3.9,0.0,"sas, GCP, Alteryx",Yes,2245000.0,Bengaluru,"['Sas', 'Gcp', 'Alteryx']"
Data Analyst,KR3 Information Systems,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,Noida,4.0,Naukri,3.9,0.0,"Tableau dashboard, SQL Queries, Tableau",No,0.0,Noida,"['Tableau Dashboard', 'Sql Queries', 'Tableau']"
Reliability Data Analyst,PinnacleART,1-6 Yrs,1.0,6.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,4.0,Naukri,3.9,0.0,"Mining, Technical writing, Fixed assets",No,0.0,Hyderabad,"['Mining', 'Technical Writing', 'Fixed Assets']"
Big Data Analyst,500 Apps,1-4 Yrs,1.0,4.0,₹ 6.5 - 12L/yr,650000.0,1200000.0,"Chennai, Pune, Delhi/Ncr
													+5 more",4.0,Naukri,1.0,1.0,"Big Data Analytics, Big Data Testing, Big Data",Yes,925000.0,Chennai,"['Big Data Analytics', 'Big Data Testing', 'Big Data']"
Data Analyst,Meadowsweet Organics Llp,0-5 Yrs,0.0,5.0,₹ 5 - 12L/yr,500000.0,1200000.0,"Pune, Bangalore / Bengaluru, Hyderabad / Secunderabad",4.0,Naukri,3.9,0.0,"Project Management, Data Cleaning and Preparation, Data Management",Yes,850000.0,Pune,"['Project Management', 'Data Cleaning And Preparation', 'Data Management']"
Data Analyst - ABS Investment Research,MG GLOBAL,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Mumbai,30.0,Naukri,3.6,4.0,"Customer service, Auditing, Loans",No,0.0,Mumbai,"['Customer Service', 'Auditing', 'Loans']"
Urgent | Data analyst- Goregaon,Topgear Consultants,4-9 Yrs,4.0,9.0,₹ 4.5 - 9.5L/yr,450000.0,950000.0,"Thane, Goregaon, Mumbai",4.0,Naukri,3.9,0.0,"Data Intelligence, SAS, Power Bi",Yes,700000.0,Thane,"['Data Intelligence', 'Sas', 'Power Bi']"
Data Analyst,Orion Edutech,2-3 Yrs,2.0,3.0,₹ 2 - 3L/yr,200000.0,300000.0,Kolkata,4.0,Naukri,3.9,0.0,"Client Coordination, Data Management, Advanced Excel",Yes,250000.0,Kolkata,"['Client Coordination', 'Data Management', 'Advanced Excel']"
Senior Data Analyst,Vision Unlimited,1-6 Yrs,1.0,6.0,₹ 3 - 6L/yr,300000.0,600000.0,"Mohali, Chandigarh",4.0,Naukri,3.9,0.0,"Business Analytics, Data Analysis, Advanced Excel",Yes,450000.0,Mohali,"['Business Analytics', 'Data Analysis', 'Advanced Excel']"
Technical Data Analyst,American InfoSource Business Solutions Pvt Ltd,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Vadodara,120.0,Naukri,3.4,47.0,"Financial services, SQL, Python",No,0.0,Vadodara,"['Financial Services', 'Sql', 'Python']"
Clinical Data Analyst & Auditing Specialist,ZignaAI,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,270.0,Naukri,4.8,4.0,"Clinical Data Analyst, Auditing, Billing",No,0.0,Hyderabad,"['Clinical Data Analyst', 'Auditing', 'Billing']"
Medical Data Analyst,ARDEM Data Services Private Limited,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Lucknow,300.0,Naukri,3.3,116.0,"Data entry, Healthcare, Process improvement",No,0.0,Lucknow,"['Data Entry', 'Healthcare', 'Process Improvement']"
Data Modelling Developer,Redgrape Business Services,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Chennai,365.0,Naukri,3.8,15.0,"Data Analyst, Outbound, Telemarketing",No,0.0,Chennai,"['Data Analyst', 'Outbound', 'Telemarketing']"
Data Analyst,HEXONICA,3-5 Yrs,3.0,5.0,Not Disclosed,0.0,0.0,Pune,1460.0,Naukri,4.3,7.0,"SQL, Troubleshooting, Data modeling",No,0.0,Pune,"['Sql', 'Troubleshooting', 'Data Modeling']"
Data Analyst - Python/SQL Server (2-5 yrs),Huquo,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,60.0,hirist,3.8,14.0,"SQL Server, Data Analyst, Data Analytics",No,0.0,Gurugram,"['Sql Server', 'Data Analyst', 'Data Analytics']"
Data Analyst Intern,Mylaorganics,0-1 Yrs,0.0,1.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,5.0,Naukri,3.9,0.0,"Communication Skills, computer, Spoken English",No,0.0,Hyderabad,"['Communication Skills', 'Computer', 'Spoken English']"
Senior Business Analyst/Data Analyst,Live Connections,5-9 Yrs,5.0,9.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,5.0,Naukri,3.9,0.0,"Powerpoint, SQL",No,0.0,Hyderabad,"['Powerpoint', 'Sql']"
Data Analyst,Yuva Hr Services,3-4 Yrs,3.0,4.0,₹ 5 - 8L/yr,500000.0,800000.0,Kolkata,5.0,Naukri,3.9,0.0,"SQL Server Analysis Services, SQL Server Development, SQL Server Reporting Services",Yes,650000.0,Kolkata,"['Sql Server Analysis Services', 'Sql Server Development', 'Sql Server Reporting Services']"
R&D Process Data Engineer / Data Analyst (  Female ONLY  @ Oragadam ),Adonis Recruitment Consultants,3-8 Yrs,3.0,8.0,₹ 8 - 12L/yr,800000.0,1200000.0,"Oragadam, Chennai, Sriperumbudur",5.0,Naukri,3.9,0.0,"Mathematics, Data Analyst, Statistics",Yes,1000000.0,Oragadam,"['Mathematics', 'Data Analyst', 'Statistics']"
Assistant Manager (Data Analyst / Corporate Strategy) - Bangalore,Workoid Consultants.,2-7 Yrs,2.0,7.0,₹ 9 - 11L/yr,900000.0,1100000.0,Bangalore / Bengaluru,5.0,Naukri,3.9,0.0,"Corporate Strategy, Business Strategy, Business Analyst",Yes,1000000.0,Bengaluru,"['Corporate Strategy', 'Business Strategy', 'Business Analyst']"
"Data Analytics - Python, SQL  3+ years - Mumbai",Crescendo Global Leadership Hiring India Private L Imited,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,Mumbai,5.0,Naukri,3.9,0.0,"Fintech, Bfsi, DASHBOARDING",No,0.0,Mumbai,"['Fintech', 'Bfsi', 'Dashboarding']"
Tariff Analyst - SQL/Python (2-4 yrs),TechTiv Software Solutions,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,Pune,6.0,hirist,3.9,0.0,"Data Analyst, Data Analytics, Macros",No,0.0,Pune,"['Data Analyst', 'Data Analytics', 'Macros']"
Tableau Developer - Data Visualization (4-6 yrs),TechTiv Software Solutions,4-6 Yrs,4.0,6.0,Not Disclosed,0.0,0.0,"Mumbai, Pune",6.0,hirist,3.9,0.0,"Tableau, Data Analyst, Data Analytics",No,0.0,Mumbai,"['Tableau', 'Data Analyst', 'Data Analytics']"
HR Analytics,LEVARAGE BUSINESS SOLUTIONS,4-8 Yrs,4.0,8.0,₹ 2.52 - 48L/yr (AmbitionBox estimate),252000.0,4800000.0,Bangalore / Bengaluru,6.0,Naukri,3.9,0.0,"Excel, People Analytics, PowerBI",Yes,2526000.0,Bengaluru,"['Excel', 'People Analytics', 'Powerbi']"
Business Data Analyst,Aram Logistics Solutions,3-7 Yrs,3.0,7.0,Not Disclosed,0.0,0.0,Coimbatore,6.0,Naukri,3.9,0.0,"Power Bi, SAS, Data Cleansing",No,0.0,Coimbatore,"['Power Bi', 'Sas', 'Data Cleansing']"
Data Analyst/Processing Specialist,Prakhar Software Solutions,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,New Delhi,180.0,Naukri,3.3,54.0,"Data Analyst, Data analysis, Manager Quality Assurance",No,0.0,Delhi,"['Data Analyst', 'Data Analysis', 'Manager Quality Assurance']"
Data Analyst,Prakhar Software Solutions,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,New Delhi,240.0,Naukri,3.3,54.0,"Manager Quality Assurance, Data analysis, Analytical",No,0.0,Delhi,"['Manager Quality Assurance', 'Data Analysis', 'Analytical']"
"BI Data Analyst, Pan India",Lingaro Group,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Remote,730.0,Naukri,4.2,8.0,Data Analyst,No,0.0,Remote,['Data Analyst']
BA Data Analyst,Ditstek Innovation Pvt. Ltd.,8-10 Yrs,8.0,10.0,Not Disclosed,0.0,0.0,Mohali,6.0,Naukri,3.9,0.0,"analytics reporting, Azure, data analysis",No,0.0,Mohali,"['Analytics Reporting', 'Azure', 'Data Analysis']"
Senior Data Analyst | Celonis | Mumbai | MNC | Direct Payroll |,Innovation Consulting Services,4-7 Yrs,4.0,7.0,₹ 18 - 22.5L/yr,1800000.0,2250000.0,Mumbai,6.0,Naukri,3.9,0.0,"Visualizing, Celonis, Integration",Yes,2025000.0,Mumbai,"['Visualizing', 'Celonis', 'Integration']"
Assistant Manager (Data Analyst) - Kolkata,Workoid Consultants.,2-7 Yrs,2.0,7.0,₹ 9 - 11L/yr,900000.0,1100000.0,Kolkata,6.0,Naukri,3.9,0.0,"Corporate Strategy, Business Strategy, Business Analyst",Yes,1000000.0,Kolkata,"['Corporate Strategy', 'Business Strategy', 'Business Analyst']"
Jr. Data Analyst,Allime Tech Solutions,4-6 Yrs,4.0,6.0,Not Disclosed,0.0,0.0,Chennai,6.0,Naukri,3.9,0.0,"Performance tuning, Data analysis, metadata",No,0.0,Chennai,"['Performance Tuning', 'Data Analysis', 'Metadata']"
Data Analyst - US Banking (4-8 yrs),Resourcetree,4-8 Yrs,4.0,8.0,Not Disclosed,0.0,0.0,"Mumbai, Bangalore / Bengaluru, Hyderabad / Secunderabad
													+3 more",7.0,iimjobs,3.9,0.0,"Analytics, Data Analytics, Data Management",No,0.0,Mumbai,"['Analytics', 'Data Analytics', 'Data Management']"
Data Analyst - Insurance (2-6 yrs),Serving Skill,2-6 Yrs,2.0,6.0,Not Disclosed,0.0,0.0,Mumbai,7.0,iimjobs,3.9,0.0,"Analytics, Data Analytics, Consulting - BFSI",No,0.0,Mumbai,"['Analytics', 'Data Analytics', 'Consulting - Bfsi']"
Senior Data Analyst - Tableau/Power BI (5-7 yrs),TalentXo,5-7 Yrs,5.0,7.0,Not Disclosed,0.0,0.0,"Bangalore / Bengaluru, Hyderabad / Secunderabad",60.0,hirist,2.9,20.0,"Data Analyst, SQL, MySQL",No,0.0,Bengaluru,"['Data Analyst', 'Sql', 'Mysql']"
Data Analyst,Xyle,0-1 Yrs,0.0,1.0,₹ 4 - 4.5L/yr,400000.0,450000.0,Gurgaon / Gurugram,7.0,Naukri,3.9,0.0,"Google Sheets, Communication Skills, MS Excel",Yes,425000.0,Gurugram,"['Google Sheets', 'Communication Skills', 'Ms Excel']"
BI Data Analyst - AVK,Avk tech solutions,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,120.0,Naukri,4.7,4.0,"SQL, Python, Data analysis",No,0.0,Hyderabad,"['Sql', 'Python', 'Data Analysis']"
Data Analyst Intern (UnPaid),Saveo,0-1 Yrs,0.0,1.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,120.0,Naukri,3.3,57.0,"Procurement, Manager Quality Assurance, Supply chain",No,0.0,Bengaluru,"['Procurement', 'Manager Quality Assurance', 'Supply Chain']"
Data Analyst,Essenware Private Limted,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,240.0,Naukri,4.7,4.0,"Data analysis, Statistical analysis, data science",No,0.0,Bengaluru,"['Data Analysis', 'Statistical Analysis', 'Data Science']"
Lead Data Analyst - Associate Tech Specialist,Essenware Private Limted,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,Pune,270.0,Naukri,4.7,4.0,"Business process, Basic, Statistical analysis",No,0.0,Pune,"['Business Process', 'Basic', 'Statistical Analysis']"
Data Analyst,Myyogateacher.com,2-2 Yrs,2.0,2.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,330.0,Naukri,4.7,4.0,"SQL, Javascript, XML",No,0.0,Bengaluru,"['Sql', 'Javascript', 'Xml']"
SQL Data Analyst,Essenware Private Limted,7-12 Yrs,7.0,12.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,365.0,Naukri,4.7,4.0,"Data analysis, Payroll, Excel",No,0.0,Hyderabad,"['Data Analysis', 'Payroll', 'Excel']"
Data Analyst,Essenware Private Limted,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,365.0,Naukri,4.7,4.0,"Support Analyst, Data Analyst",No,0.0,Hyderabad,"['Support Analyst', 'Data Analyst']"
Data Analyst,Essenware Private Limted,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Mumbai,365.0,Naukri,4.7,4.0,"Support Analyst, Data Analyst",No,0.0,Mumbai,"['Support Analyst', 'Data Analyst']"
Sr. Data Analyst,Essenware Private Limted,8-9 Yrs,8.0,9.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,365.0,Naukri,4.7,4.0,"Performance tuning, Outbound, Data conversion",No,0.0,Hyderabad,"['Performance Tuning', 'Outbound', 'Data Conversion']"
Data Analyst,Essenware Private Limted,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,365.0,Naukri,4.7,4.0,"Coding, Data modeling, spark",No,0.0,Hyderabad,"['Coding', 'Data Modeling', 'Spark']"
Data Analyst,CINDREBAY SCHOOL OF FASHION & INTERIOR DESIGN,1-4 Yrs,1.0,4.0,Not Disclosed,0.0,0.0,"Thiruvananthapuram, Lucknow, Indore
													+10 more",730.0,Naukri,3.8,16.0,"Data Analytics, Data Analysis, Data Collection Systems",No,0.0,Thiruvananthapuram,"['Data Analytics', 'Data Analysis', 'Data Collection Systems']"
Data Scientist,Myyogateacher.com,3-3 Yrs,3.0,3.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,330.0,Naukri,4.7,4.0,"Data Analyst, SAS, Data processing",No,0.0,Bengaluru,"['Data Analyst', 'Sas', 'Data Processing']"
Sr. Data Analyst,Essenware Private Limted,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,365.0,Naukri,4.7,4.0,"automation framework, Telecom, Automation testing",No,0.0,Bengaluru,"['Automation Framework', 'Telecom', 'Automation Testing']"
Data Analyst,Essenware Private Limted,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,365.0,Naukri,4.7,4.0,"Coding, Data modeling, spark",No,0.0,Hyderabad,"['Coding', 'Data Modeling', 'Spark']"
Data Analyst,CINDREBAY SCHOOL OF FASHION & INTERIOR DESIGN,1-4 Yrs,1.0,4.0,Not Disclosed,0.0,0.0,"Thiruvananthapuram, Lucknow, Indore
													+10 more",730.0,Naukri,3.8,16.0,"Data Analytics, Data Analysis, Data Collection Systems",No,0.0,Thiruvananthapuram,"['Data Analytics', 'Data Analysis', 'Data Collection Systems']"
Akaike Technologies - Senior Data Analyst (2-4 yrs),Akaike Technologies,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,30.0,hirist,3.8,3.0,"Data Analyst, Data Analytics, Product Analyst",No,0.0,Bengaluru,"['Data Analyst', 'Data Analytics', 'Product Analyst']"
Data Analyst - Business Intelligence (3-5 yrs),hCapital Business Consulting Private Limited,3-5 Yrs,3.0,5.0,Not Disclosed,0.0,0.0,"Mumbai, Bangalore / Bengaluru",60.0,hirist,3.3,29.0,"Data Analyst, Data Analytics, Azure",No,0.0,Mumbai,"['Data Analyst', 'Data Analytics', 'Azure']"
Data Analyst,Qualtop Solutions,2-3 Yrs,2.0,3.0,Not Disclosed,0.0,0.0,"Faridabad, Delhi/Ncr, Gurgaon / Gurugram",8.0,Naukri,3.9,0.0,"Data Transformation, Data Quality, Data Manipulation",No,0.0,Faridabad,"['Data Transformation', 'Data Quality', 'Data Manipulation']"
Data Analyst,Qualtop,2-3 Yrs,2.0,3.0,Not Disclosed,0.0,0.0,"Faridabad, Delhi/Ncr, Gurgaon / Gurugram",8.0,Naukri,3.9,0.0,"Data Transformation, Data Quality, Data Manipulation",No,0.0,Faridabad,"['Data Transformation', 'Data Quality', 'Data Manipulation']"
Data Analyst Employee Benefits Accounting,MG GLOBAL,1-4 Yrs,1.0,4.0,Not Disclosed,0.0,0.0,Mumbai,30.0,Naukri,3.6,4.0,"Payroll, Automation, Business transformation",No,0.0,Mumbai,"['Payroll', 'Automation', 'Business Transformation']"
Hiring For Business Analyst  Consultant _Females Only _ Permanent WFH,Orcapod Consulting Services,5-9 Yrs,5.0,9.0,₹ 2 - 3.25L/yr,200000.0,325000.0,India,8.0,Naukri,3.9,0.0,"business Analyst, Excel Spreadsheets, Google Sheets",Yes,262500.0,India,"['Business Analyst', 'Excel Spreadsheets', 'Google Sheets']"
Data Analyst/ Business Analyst - Chemical MNC - Mumbai,Purechase India,5-10 Yrs,5.0,10.0,₹ 12 - 18L/yr,1200000.0,1800000.0,"Mumbai suburbs, Mumbai",9.0,Naukri,3.9,0.0,"Data Research, Business Research, Business Analytics",Yes,1500000.0,Mumbai suburbs,"['Data Research', 'Business Research', 'Business Analytics']"
MIS Manager / DATA Analyst,Job Search,8-12 Yrs,8.0,12.0,₹ 8 - 12L/yr,800000.0,1200000.0,Mumbai,9.0,Naukri,3.9,0.0,"Real Estate Management, In4velocity ERP, MIS Operations",Yes,1000000.0,Mumbai,"['Real Estate Management', 'In4Velocity Erp', 'Mis Operations']"
Data Analyst / GCP Engineer,4Bell Technology,2-7 Yrs,2.0,7.0,₹ 2 - 7L/yr (AmbitionBox estimate),200000.0,700000.0,"Pune, Mumbai",9.0,Naukri,3.9,0.0,"T-SQL, Microsoft SSIS, Web API",Yes,450000.0,Pune,"['T-Sql', 'Microsoft Ssis', 'Web Api']"
Performance/Data Analyst-Listed Solar Energy Industry -Gurgaon,Hcapital,4-9 Yrs,4.0,9.0,₹ 22.5 - 25L/yr,2250000.0,2500000.0,Gurgaon / Gurugram,9.0,Naukri,3.9,0.0,"Performance Evaluation, Data Analysis, Data Analyst",Yes,2375000.0,Gurugram,"['Performance Evaluation', 'Data Analysis', 'Data Analyst']"
Data Management Executive; Location - Kinshasa DR Congo,Exponent Jobs,5-10 Yrs,5.0,10.0,₹ 6.5 - 8.5L/yr,650000.0,850000.0,Kinshasa,9.0,Naukri,3.9,0.0,"Google Data Studio, Google Sheets, MS Excel",Yes,750000.0,Kinshasa,"['Google Data Studio', 'Google Sheets', 'Ms Excel']"
Data Analyst,IDESLABS PRIVATE LIMITED,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,270.0,Naukri,2.9,11.0,"data cleansing, Report generation, metadata",No,0.0,Hyderabad,"['Data Cleansing', 'Report Generation', 'Metadata']"
Sr. Data Analyst,IDESLABS PRIVATE LIMITED,8-9 Yrs,8.0,9.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,300.0,Naukri,2.9,11.0,"Performance tuning, Outbound, Data conversion",No,0.0,Hyderabad,"['Performance Tuning', 'Outbound', 'Data Conversion']"
Data Analyst,EMINENTURE PRIVATE LIMITED,1-4 Yrs,1.0,4.0,Not Disclosed,0.0,0.0,New Delhi,180.0,Naukri,2.5,22.0,"Outbound, VBA, VLOOKUP",No,0.0,Delhi,"['Outbound', 'Vba', 'Vlookup']"
Senior Data Analyst,Prevalent AI India Private Limited,4-9 Yrs,4.0,9.0,Not Disclosed,0.0,0.0,Cochin/Ernakulam/Kochi,300.0,Naukri,3.9,10.0,"Data analysis, SQL, Data mining",No,0.0,Cochin,"['Data Analysis', 'Sql', 'Data Mining']"
Senior Data Analyst,sRide Carpool,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,"Chennai, Pune, New Delhi
													+3 more",730.0,Naukri,4.0,9.0,"SQL, HTML, Business intelligence",No,0.0,Chennai,"['Sql', 'Html', 'Business Intelligence']"
Data Analyst,hashtag infosystem,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Surat,120.0,Naukri,3.9,11.0,"advanced excel, communication skills, power bi",No,0.0,Surat,"['Advanced Excel', 'Communication Skills', 'Power Bi']"
Medical Data Abstractor,Multi Recruit,3-8 Yrs,3.0,8.0,₹ 10 - 12L/yr,1000000.0,1200000.0,Bangalore / Bengaluru,9.0,Naukri,3.9,0.0,"Medical Coding Analyst, Medical Data Analyst, Clinical Data Analyst",Yes,1100000.0,Bengaluru,"['Medical Coding Analyst', 'Medical Data Analyst', 'Clinical Data Analyst']"
Data Analyst,HTD Careers,Not Specified,0.0,0.0,₹ 3.25 - 8L/yr,325000.0,800000.0,Bangalore / Bengaluru,9.0,Naukri,3.9,0.0,"R, Power Bi, SAS",Yes,562500.0,Bengaluru,"['R', 'Power Bi', 'Sas']"
Alteryx Developer,Bsri Solutions,4-9 Yrs,4.0,9.0,₹ 10 - 17L/yr,1000000.0,1700000.0,Chennai,9.0,Naukri,3.9,0.0,"Data Wrangling, Alteryx, Hadoop",Yes,1350000.0,Chennai,"['Data Wrangling', 'Alteryx', 'Hadoop']"
Data Analyst (Preferably BFSI),Team Recruiters,4-7 Yrs,4.0,7.0,₹ 8 - 10L/yr,800000.0,1000000.0,Navi Mumbai,9.0,Naukri,3.9,0.0,"AdWords, Google Analytics, Data Studio",Yes,900000.0,Navi Mumbai,"['Adwords', 'Google Analytics', 'Data Studio']"
Walk-in Fresher's For -MIS /Data Analyst/Specialist/Leading IT Client.,Wisdom Bridge Consultants,0-5 Yrs,0.0,5.0,₹ 3.25 - 5L/yr,325000.0,500000.0,"Bangarapet, Bagepalli, Malur
													+6 more",9.0,Naukri,3.9,0.0,"Data Validation, MIS Preparation, Power Bi",Yes,412500.0,Bangarapet,"['Data Validation', 'Mis Preparation', 'Power Bi']"
Data Analyst - US MNC (analytics),Aspyra Hr Services,3-8 Yrs,3.0,8.0,₹ 15 - 30L/yr,1500000.0,3000000.0,"Pune, Bangalore / Bengaluru, Hyderabad / Secunderabad",9.0,Naukri,3.9,0.0,"Business Intelligence, hql, Business Analytics",Yes,2250000.0,Pune,"['Business Intelligence', 'Hql', 'Business Analytics']"
Walk-in Fresher's For -MIS /Data Analyst/Specialist/Leading IT Client.,Wisdom Bridge Consultants,0-5 Yrs,0.0,5.0,₹ 3.25 - 5L/yr,325000.0,500000.0,"Hosur, Nelamangala, Hosakote
													+6 more",9.0,Naukri,3.9,0.0,"Data Validation, MIS Preparation, Power Bi",Yes,412500.0,Hosur,"['Data Validation', 'Mis Preparation', 'Power Bi']"
Sales Data Analyst/ Business Strategist || Mumbai || Urgent Hiring,Globner Consulting,3-8 Yrs,3.0,8.0,₹ 7.5 - 15L/yr,750000.0,1500000.0,Mumbai,9.0,Naukri,3.9,0.0,"Sales Analysis, Gtm Strategy, Go-to-market Strategy",Yes,1125000.0,Mumbai,"['Sales Analysis', 'Gtm Strategy', 'Go-To-Market Strategy']"
Power BI Developer - Data Analytics (3-6 yrs),RapidBraiins,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Pune,10.0,hirist,3.9,0.0,"Power BI, DAX Power BI, Data Analytics",No,0.0,Pune,"['Power Bi', 'Dax Power Bi', 'Data Analytics']"
Senior Data Analyst (3-5 yrs),Zyoin Group,3-5 Yrs,3.0,5.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,30.0,iimjobs,4.0,1.0,"Data Analytics, Analytics, SQL",No,0.0,Bengaluru,"['Data Analytics', 'Analytics', 'Sql']"
Email Marketing Executive,Giri Consultancy,1-5 Yrs,1.0,5.0,₹ 1 - 7.5L/yr (AmbitionBox estimate),100000.0,750000.0,"Delhi/Ncr, Noida",10.0,Naukri,3.9,0.0,"email marketer, lead generation, email marketing executive",Yes,425000.0,Delhi,"['Email Marketer', 'Lead Generation', 'Email Marketing Executive']"
Data Analyst - Manufacturing - Delhi / NCR,Symbiosis Management Consultants,2-7 Yrs,2.0,7.0,₹ 0.1 - 60L/yr (AmbitionBox estimate),10000.0,6000000.0,Delhi/Ncr,10.0,Naukri,3.9,0.0,"Artificial Intelligence, Data Visualization, Machine Learning",Yes,3005000.0,Delhi,"['Artificial Intelligence', 'Data Visualization', 'Machine Learning']"
Data Analyst// Bangalore//Chennai,Hiresquad Resources,4-9 Yrs,4.0,9.0,₹ 6 - 16L/yr,600000.0,1600000.0,"Chennai, Bangalore / Bengaluru",10.0,Naukri,3.9,0.0,"Power Bi, Data Analyst, Tableau",Yes,1100000.0,Chennai,"['Power Bi', 'Data Analyst', 'Tableau']"
Data Analyst // Portfolio Management // Assets Management Company //,VANGUARD HR ASSOCIATES PRIVATE LIMITED,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,Mumbai,10.0,Naukri,3.9,0.0,"excel, data analysis, liquidity",No,0.0,Mumbai,"['Excel', 'Data Analysis', 'Liquidity']"
Business / Data Analyst,Applied Research Works India Pvt Ltd,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,Kolkata,365.0,Naukri,3.4,17.0,"Project management, Data analysis, Process improvement",No,0.0,Kolkata,"['Project Management', 'Data Analysis', 'Process Improvement']"
Data Analyst,Travel Centric Technology,2-7 Yrs,2.0,7.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,730.0,Naukri,4.3,2.0,"Data analysis, SQL, Data collection",No,0.0,Bengaluru,"['Data Analysis', 'Sql', 'Data Collection']"
Business Data Analyst,"IQuest Solutions Corp, USA",4-6 Yrs,4.0,6.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,270.0,Naukri,5.0,3.0,"tableau, Business Data Analyst, SQL",No,0.0,Hyderabad,"['Tableau', 'Business Data Analyst', 'Sql']"
Sr. Specialist Data Analyst,"IQuest Solutions Corp, USA",4-6 Yrs,4.0,6.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,270.0,Naukri,5.0,3.0,"Computer science, Business objects, Data validation",No,0.0,Hyderabad,"['Computer Science', 'Business Objects', 'Data Validation']"
Power BI Developer - Business Intelligence (3-7 yrs),ProPMO Services Private Limited,3-7 Yrs,3.0,7.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,11.0,hirist,3.9,0.0,"Data Visualization, Power BI, Data Analytics",No,0.0,Bengaluru,"['Data Visualization', 'Power Bi', 'Data Analytics']"
Data Analyst - Business Intelligence (2-4 yrs),ProPMO Services Private Limited,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,"Pune, Navi Mumbai, Thane",11.0,hirist,3.9,0.0,"Data Analyst, Tableau, Business Intelligence",No,0.0,Pune,"['Data Analyst', 'Tableau', 'Business Intelligence']"
